Page_URL,page,name,image_url,price,expedia,agoda_com,hotels,number_reviews,City,Country
https://www.tripadvisor.fr/Hotels-g293734-oa30-Marrakech_Marrakech_Safi-Hotels.html,2,       Hotel Sofitel Marrakech Palais Imperial,https://media-cdn.tripadvisor.com/media/photo-s/1c/c0/f6/6a/exterior-view.jpg,247.21,242.74,,242.74,3021.0,,
https://www.tripadvisor.fr/Hotels-g293734-oa30-Marrakech_Marrakech_Safi-Hotels.html,2,       La Sultana Marrakech,https://media-cdn.tripadvisor.com/media/photo-s/24/9c/a1/6d/swimming-pool.jpg,757.47,753.66,758.06,753.66,1632.0,,
https://www.tripadvisor.fr/Hotels-g293734-oa30-Marrakech_Marrakech_Safi-Hotels.html,2,       Riad Andalla,https://media-cdn.tripadvisor.com/media/photo-s/22/76/a9/65/patio.jpg,124.58,96.56,124.67,100.85,2218.0,,
https://www.tripadvisor.fr/Hotels-g293734-oa30-Marrakech_Marrakech_Safi-Hotels.html,2,       Riad Living,https://media-cdn.tripadvisor.com/media/photo-s/11/bd/06/98/patio-lounge.jpg,243.29,206.26,243.48,227.69,1248.0,,
https://www.tripadvisor.fr/Hotels-g293734-oa30-Marrakech_Marrakech_Safi-Hotels.html,2,       Es Saadi Marrakech Resort Palace,https://media-cdn.tripadvisor.com/media/photo-s/10/f2/c9/85/es-saadi-marrakech-resort.jpg,521.18,418.9,402.94,418.9,1659.0,,
https://www.tripadvisor.fr/Hotels-g293734-oa30-Marrakech_Marrakech_Safi-Hotels.html,2,       Es Saadi Marrakech Resort Hotel,https://media-cdn.tripadvisor.com/media/photo-s/10/f5/58/c5/es-saadi-marrakech-resort.jpg,497.73,,,,1795.0,,
https://www.tripadvisor.fr/Hotels-g293734-oa30-Marrakech_Marrakech_Safi-Hotels.html,2,       Barcelo Palmeraie,https://media-cdn.tripadvisor.com/media/photo-s/21/5e/61/59/bpalme-view.jpg,133.3,132.96,133.88,,1023.0,,
https://www.tripadvisor.fr/Hotels-g293734-oa30-Marrakech_Marrakech_Safi-Hotels.html,2,"       Radisson Blu Hotel, Marrakech Carre Eden",https://media-cdn.tripadvisor.com/media/photo-s/1c/d3/c4/60/hotel-exterior.jpg,281.85,278.69,282.1,278.69,1329.0,,
https://www.tripadvisor.fr/Hotels-g293827-oa30-Saint_Denis_Arrondissement_of_Saint_Denis-Hotels.html,2,      Mercure Creolia Saint-Denis La Reunion,https://media-cdn.tripadvisor.com/media/photo-s/1c/d3/b2/10/exterior-view.jpg,128.02,,,,836.0,,
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,      Desert Paradise Resort,https://media-cdn.tripadvisor.com/media/photo-s/07/a1/24/41/adult-pool--v6222817.jpg,226.0,,,,818.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       Bellagio Las Vegas,https://media-cdn.tripadvisor.com/media/photo-s/1c/8a/e0/b9/bellagio-las-vegas.jpg,396.48,396.04,432.06,396.04,6102.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       Park MGM Las Vegas,https://media-cdn.tripadvisor.com/media/photo-s/21/8d/0d/4e/park-mgm-las-vegas.jpg,209.84,209.62,209.92,209.62,10929.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       ARIA Resort & Casino,https://media-cdn.tripadvisor.com/media/photo-s/26/5a/dc/1f/aria.jpg,229.53,306.84,342.74,306.84,37108.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       Mandalay Bay Resort & Casino,https://media-cdn.tripadvisor.com/media/photo-s/26/5a/d3/c0/mandalay-bay.jpg,360.76,360.36,391.6,360.36,17626.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       Excalibur Hotel & Casino,https://media-cdn.tripadvisor.com/media/photo-s/1c/8c/98/39/excalibur-hotel-casino.jpg,182.17,181.96,182.22,181.96,21078.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       The Venetian Resort,https://media-cdn.tripadvisor.com/media/photo-s/25/3b/a1/fd/venetian-exterior.jpg,253.78,253.5,329.79,369.45,33223.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       Luxor Hotel & Casino,https://media-cdn.tripadvisor.com/media/photo-s/26/5a/d7/ee/luxor.jpg,213.41,215.86,241.06,213.18,53483.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       Vdara Hotel & Spa,https://media-cdn.tripadvisor.com/media/photo-s/26/00/64/d8/vdara-hotel-spa.jpg,324.68,,396.33,324.68,20984.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-Las_Vegas_Nevada-Hotels.html,1,       OYO Hotel & Casino Las Vegas,https://media-cdn.tripadvisor.com/media/photo-s/1c/ae/3d/f3/located-across-from-the.jpg,175.02,178.26,,178.26,4664.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,      Desert Paradise Resort,https://media-cdn.tripadvisor.com/media/photo-s/07/a1/24/41/adult-pool--v6222817.jpg,226.0,,,,818.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       Westgate Las Vegas Resort & Casino,https://media-cdn.tripadvisor.com/media/photo-s/26/be/e8/76/westgate-las-vegas-resort.jpg,201.22,,,,7798.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       Wynn Las Vegas,https://media-cdn.tripadvisor.com/media/photo-s/18/4a/f5/7f/encore-tower-suite-salon.jpg,526.32,480.48,,480.48,27232.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       The Palazzo at The Venetian,https://media-cdn.tripadvisor.com/media/photo-s/07/be/97/ca/the-palazzo-resort-hotel.jpg,360.93,360.54,361.05,360.54,19936.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       Signature at MGM Grand,https://media-cdn.tripadvisor.com/media/photo-s/26/5a/e0/21/the-signature-at-mgm.jpg,158.35,,,212.53,16964.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       Encore at Wynn Las Vegas,https://media-cdn.tripadvisor.com/media/photo-s/19/97/aa/28/encore-at-wynn-las-vegas.jpg,456.01,480.48,,480.48,18772.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       Golden Nugget Las Vegas,https://media-cdn.tripadvisor.com/media/photo-s/19/bf/78/79/exterior.jpg,257.29,277.92,,277.92,13691.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       Hampton Inn Tropicana,https://media-cdn.tripadvisor.com/media/photo-s/26/79/b6/35/exterior.jpg,237.42,237.16,215.53,237.16,3373.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       MGM Grand,https://media-cdn.tripadvisor.com/media/photo-s/26/22/ef/d1/mgm-grand.jpg,208.06,207.83,238.86,207.83,40076.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g45963-oa30-Las_Vegas_Nevada-Hotels.html,2,       Palms Casino Resort,https://media-cdn.tripadvisor.com/media/photo-s/22/e8/e6/8d/palms-casino-resort.jpg,259.85,259.56,,259.56,3838.0,Las Vegas,United States
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Hotel Clark Budapest,https://media-cdn.tripadvisor.com/media/photo-s/1c/02/1d/56/lobby-with-fireplace.jpg,192.32,204.9,191.89,204.9,999.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Prestige Hotel Budapest,https://media-cdn.tripadvisor.com/media/photo-s/1c/2a/3d/af/prestige-hotel-budapest.jpg,258.87,,228.1,261.43,2882.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Hotel Moments Budapest,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/17/68/bright-lobby.jpg,294.22,293.1,,293.1,3266.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Hotel Vision Budapest,https://media-cdn.tripadvisor.com/media/photo-s/1b/ed/0c/3f/lobby.jpg,210.18,223.93,,223.93,388.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Hotel Palazzo Zichy,https://media-cdn.tripadvisor.com/media/photo-s/15/9a/dd/56/hotel-palazzo-zichy.jpg,194.75,155.0,,186.75,6341.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Mystery Hotel Budapest,https://media-cdn.tripadvisor.com/media/photo-s/1b/25/2b/b4/reception-desk.jpg,176.21,221.12,,221.12,508.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Kozmo Hotel Suites & Spa,https://media-cdn.tripadvisor.com/media/photo-s/1c/f5/a0/fe/kozmo-hotel-budapest.jpg,202.09,197.41,,197.41,259.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Cortile Budapest Hotel,https://media-cdn.tripadvisor.com/media/photo-s/22/c6/4e/e3/main-picture-cortile.jpg,143.47,145.67,153.57,179.83,480.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Corinthia Budapest,https://media-cdn.tripadvisor.com/media/photo-s/1c/b2/78/ff/corinthia-budapest-stay.jpg,225.27,224.41,225.45,224.41,9205.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-Budapest_Central_Hungary-Hotels.html,1,       Hotel Memories OldTown,https://media-cdn.tripadvisor.com/media/photo-s/1a/27/13/81/lobby.jpg,215.85,203.76,132.56,203.76,492.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,       Emerald Hotel & Suites,https://media-cdn.tripadvisor.com/media/photo-s/22/46/e0/a1/lobby.jpg,274.26,,274.47,,308.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,       Casati Budapest Hotel,https://media-cdn.tripadvisor.com/media/photo-s/23/d0/0d/16/exterior.jpg,143.64,166.36,153.74,179.83,2271.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,       Up Hotel Budapest,https://media-cdn.tripadvisor.com/media/photo-s/21/9d/61/ca/up-hotel-budapest.jpg,158.85,,158.98,136.83,191.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,       Hotel Nemzeti Budapest - MGallery,https://media-cdn.tripadvisor.com/media/photo-s/26/7f/cc/5e/exterior.jpg,150.92,150.35,156.59,150.35,2372.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,       Aria Hotel Budapest by Library Hotel Collection,https://media-cdn.tripadvisor.com/media/photo-s/08/b1/b4/fb/aria-hotel-budapest.jpg,451.09,,450.9,474.33,2055.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,"       The Ritz-Carlton, Budapest",https://media-cdn.tripadvisor.com/media/photo-s/24/9a/bb/4b/lobby.jpg,375.91,374.47,376.2,374.47,1130.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,"       InterContinental Budapest, an IHG Hotel",https://media-cdn.tripadvisor.com/media/photo-s/23/5a/9d/1b/intercontinental-budapest.jpg,216.11,215.28,216.28,215.28,4310.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,"       Matild Palace, A Luxury Collection Hotel, Budapest",https://media-cdn.tripadvisor.com/media/photo-s/1d/49/f6/fb/matild-palace.jpg,287.06,285.97,287.28,285.97,77.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,       Maverick City Lodge,https://media-cdn.tripadvisor.com/media/photo-s/06/15/80/69/lobby.jpg,116.68,124.31,104.93,124.31,1712.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g274887-oa30-Budapest_Central_Hungary-Hotels.html,2,       Budapest Marriott Hotel,https://media-cdn.tripadvisor.com/media/photo-s/21/94/50/ab/exterior.jpg,232.92,232.04,250.65,232.04,3951.0,Budapest,Hungary
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,      Hampton by Hilton Berlin City Centre Alexanderplatz,https://media-cdn.tripadvisor.com/media/photo-s/26/7f/ef/f8/exterior.jpg,81.78,,,,1557.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,       nhow Berlin,https://media-cdn.tripadvisor.com/media/photo-s/22/eb/6d/98/terrace.jpg,107.98,107.22,,107.22,4313.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,       Mercure Hotel & Residenz Berlin Checkpoint Charlie,https://media-cdn.tripadvisor.com/media/photo-s/22/8d/62/51/exterior-view.jpg,120.88,120.76,,120.76,3845.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,       Hampton by Hilton Berlin City East Side Gallery,https://media-cdn.tripadvisor.com/media/photo-s/26/7b/08/13/exterior.jpg,104.46,103.74,,103.74,355.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,       NH Collection Berlin Mitte Friedrichstrasse,https://media-cdn.tripadvisor.com/media/photo-s/09/03/c0/55/nh-collection-berlin.jpg,93.93,93.28,84.34,,2463.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,       Pullman Berlin Schweizerhof,https://media-cdn.tripadvisor.com/media/photo-s/23/b0/8c/11/exterior-view.jpg,141.34,150.18,,150.18,4347.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,      The Circus Hostel,https://media-cdn.tripadvisor.com/media/photo-s/1d/33/80/a6/the-circus-hostel.jpg,99.59,107.44,92.26,107.44,1427.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,       HHotel Berlin Alexanderplatz,https://media-cdn.tripadvisor.com/media/photo-s/15/66/2f/3b/junior-suite-im-h4-hotel.jpg,81.85,73.89,51.91,73.89,2506.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,       Adina Apartment Hotel Berlin Checkpoint Charlie,https://media-cdn.tripadvisor.com/media/photo-s/0f/cc/49/70/adina-apartment-hotel.jpg,133.54,132.49,,132.49,3986.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187323-oa30-Berlin-Hotels.html,2,       Adina Apartment Hotel Berlin Mitte,https://media-cdn.tripadvisor.com/media/photo-s/21/65/bf/89/adina-apartment-hotel.jpg,149.32,148.28,149.44,148.28,3524.0,Berlin,Germany
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Novotel Angers Centre Gare Hotel,https://media-cdn.tripadvisor.com/media/photo-s/1c/d3/b7/6c/exterior-view.jpg,101.27,,101.35,100.88,64.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Hotel Saint Julien,https://media-cdn.tripadvisor.com/media/photo-s/19/c2/eb/9f/reception.jpg,78.28,77.66,83.67,77.66,185.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Hôtel Foch,https://media-cdn.tripadvisor.com/media/photo-s/22/bd/b2/48/hotel-21-foch.jpg,88.69,81.42,,81.42,261.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Hotel de l'Univers,https://media-cdn.tripadvisor.com/media/photo-s/24/ff/00/7b/guest-room.jpg,51.54,49.47,55.06,51.6,204.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Mercure Angers Centre de Congrès,https://media-cdn.tripadvisor.com/media/photo-s/23/e3/0a/e0/exterior-view.jpg,89.84,89.5,89.91,,656.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,      Novotel Angers Centre Gare Hotel,https://media-cdn.tripadvisor.com/media/photo-s/1c/d3/b7/6c/exterior-view.jpg,101.35,,,,64.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Hôtel Mercure Angers Centre Gare,https://media-cdn.tripadvisor.com/media/photo-s/23/e3/4c/a7/exterior-view.jpg,89.84,89.5,,89.5,702.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Best Western Plus Hotel D'Anjou,https://media-cdn.tripadvisor.com/media/photo-s/21/f7/c7/ae/exterior.jpg,104.09,103.7,92.99,103.7,765.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Ibis Angers Centre Château,https://media-cdn.tripadvisor.com/media/photo-s/1d/c3/cb/b4/exterior-view.jpg,64.42,64.18,,64.18,743.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,1,       Hotel Continental,https://media-cdn.tripadvisor.com/media/photo-s/1d/32/36/11/hotel-continental.jpg,58.52,58.3,58.57,58.3,318.0,Angers,France
https://www.tripadvisor.fr/Hotels-g187197-oa30-Angers_Maine_et_Loire_Pays_de_la_Loire-Hotels.html,2,      Novotel Angers Centre Gare Hotel,https://media-cdn.tripadvisor.com/media/photo-s/1c/d3/b7/6c/exterior-view.jpg,101.35,,,,64.0,Angers,France
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       Hotel Avenida Palace,https://media-cdn.tripadvisor.com/media/photo-s/21/56/f8/ed/hotel-avenida-palace.jpg,237.1,,230.43,,4192.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       Jupiter Lisboa Hotel,https://media-cdn.tripadvisor.com/media/photo-s/25/03/d8/ca/jupiter-lisboa-hotel.jpg,132.94,132.42,125.93,132.42,3974.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       Blue Liberdade Hotel,https://media-cdn.tripadvisor.com/media/photo-s/21/ed/cc/54/blue-liberdade-hotel.jpg,169.89,169.24,170.02,169.24,136.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       Hotel Da Baixa,https://media-cdn.tripadvisor.com/media/photo-s/1c/fc/df/29/hotel-da-baixa.jpg,210.94,206.99,,206.99,828.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       Corpo Santo Lisbon Historical Hotel,https://media-cdn.tripadvisor.com/media/photo-s/23/15/33/78/our-staff.jpg,338.69,285.38,243.97,318.76,2872.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       Hotel Santa Justa,https://media-cdn.tripadvisor.com/media/photo-s/1c/2b/9c/b0/hotel-santa-justa.jpg,261.69,260.68,216.33,260.68,2408.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       HDuque de Loule,https://media-cdn.tripadvisor.com/media/photo-s/08/1f/26/38/h10-duque-de-loule.jpg,170.56,169.9,114.42,169.9,1598.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,"       Hotel Britania Art Deco, a Lisbon Heritage Collection",https://media-cdn.tripadvisor.com/media/photo-s/1c/50/a5/30/britania-hotel-a-lisbon.jpg,280.5,279.43,,279.43,3101.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       Inspira Liberdade Boutique Hotel,https://media-cdn.tripadvisor.com/media/photo-s/14/94/14/1f/caption.jpg,163.7,132.59,127.15,174.48,3925.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,1,       Hotel Mundial,https://media-cdn.tripadvisor.com/media/photo-s/09/69/35/4a/hotel-mundial.jpg,195.51,228.2,132.82,228.2,4701.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,       The Lumiares,https://media-cdn.tripadvisor.com/media/photo-s/24/7e/b0/5d/lumi-rooftop.jpg,404.65,,404.97,385.96,669.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,       The Vintage Lisbon,https://media-cdn.tripadvisor.com/media/photo-s/22/3f/38/8b/the-vintage-lisboa.jpg,278.03,,287.83,286.5,1311.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,       Memmo Alfama Hotel,https://media-cdn.tripadvisor.com/media/photo-s/06/82/e4/99/memmo-alfama-hotel.jpg,227.93,240.85,211.42,251.1,1477.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,"       Hotel Lisboa Plaza, a Lisbon Heritage Collection",https://media-cdn.tripadvisor.com/media/photo-s/1c/55/1c/ef/hotel-lisboa-plaza-a.jpg,228.62,240.94,,,1953.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,"       Solar do Castelo Inn, a Lisbon Heritage Collection",https://media-cdn.tripadvisor.com/media/photo-s/23/68/f4/20/solar-do-castelo-inn.jpg,242.83,420.84,,420.84,1258.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,      EPIC SANA Marquês Hotel,https://media-cdn.tripadvisor.com/media/photo-s/1d/9d/97/11/epic-sana-marques-hotel.jpg,266.91,,,,2259.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,       Martinhal Lisbon Chiado Family Suites,https://media-cdn.tripadvisor.com/media/photo-s/0c/53/65/52/2-bedroom-living-room.jpg,200.0,,164.75,,479.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,       Lisboa Pessoa Hotel,https://media-cdn.tripadvisor.com/media/photo-s/1a/cc/13/09/mensagem-restaurant-panoramic.jpg,217.01,,182.83,216.17,549.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,"       Heritage Avenida Liberdade, a Lisbon Heritage Collection",https://media-cdn.tripadvisor.com/media/photo-s/1c/54/5f/ef/heritage-avenida-liberdade.jpg,308.92,307.73,,307.73,2046.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g189158-oa30-Lisbon_Lisbon_District_Central_Portugal-Hotels.html,2,       Hotel Portugal,https://media-cdn.tripadvisor.com/media/photo-s/1d/28/be/55/003527-guest-room.jpg,232.38,,,,1595.0,Lisbon,Portugal
https://www.tripadvisor.fr/Hotels-g186338-London_England-Hotels.html,1,       The Resident Covent Garden,https://media-cdn.tripadvisor.com/media/photo-s/16/96/55/e8/the-nadler-covent-garden.jpg,391.26,390.73,,390.73,1285.0,London,United Kingdom
https://www.tripadvisor.fr/Hotels-g186338-London_England-Hotels.html,1,       Hard Rock Hotel London,https://media-cdn.tripadvisor.com/media/photo-s/25/3c/3f/c9/exterior-building.jpg,315.8,289.48,281.1,261.85,2357.0,London,United Kingdom
https://www.tripadvisor.fr/Hotels-g186338-oa30-London_England-Hotels.html,2,       Park Grand London Lancaster Gate,https://media-cdn.tripadvisor.com/media/photo-s/23/e4/b8/27/park-grand-lancaster.jpg,214.21,228.79,166.14,228.79,3619.0,London,United Kingdom
https://www.tripadvisor.fr/Hotels-g186338-oa30-London_England-Hotels.html,2,"       The Standard, London",https://media-cdn.tripadvisor.com/media/photo-s/21/f1/ce/90/example-of-suite-living.jpg,276.57,276.19,245.74,276.19,513.0,London,United Kingdom
https://www.tripadvisor.fr/Hotels-g186338-oa30-London_England-Hotels.html,2,       The Royal Horseguards,https://media-cdn.tripadvisor.com/media/photo-s/25/92/25/f6/rhg-terrace-56.jpg,377.06,376.53,313.75,376.53,6642.0,London,United Kingdom
https://www.tripadvisor.fr/Hotels-g186338-oa30-London_England-Hotels.html,2,       Mama Shelter London,https://media-cdn.tripadvisor.com/media/photo-s/23/af/83/2f/exterior-view.jpg,152.95,152.91,153.48,,312.0,London,United Kingdom
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,      Gran Duca di York,https://media-cdn.tripadvisor.com/media/photo-s/1b/2d/e6/8b/gran-duca-di-york.jpg,207.34,206.55,207.5,206.55,2177.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,       Hotel Berna,https://media-cdn.tripadvisor.com/media/photo-s/23/e3/f1/a7/exterior-view-main-building.jpg,130.21,177.36,117.99,177.36,7959.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,       B&B Hotel Milano City Center Duomo,https://media-cdn.tripadvisor.com/media/photo-s/1b/f9/af/a9/b-b-hotel-milano-city.jpg,200.69,,181.17,,153.0,Milan,Italy
https://www.tripadvisor.fr/Hotels-g187849-Milan_Lombardy-Hotels.html,1,       Duomo Hotel & Apartments Milano,https://media-cdn.tripadvisor.com/media/photo-s/22/f9/3e/c1/exterior-view.jpg,139.94,,,,301.0,Milan,Italy
